Kdy,Teplota,Vlhkost
2017-03-29 06:19:54,1.7,
2017-03-29 06:24:54,1.7,
2017-03-29 06:29:55,1.9,
2017-03-29 06:34:55,2,
2017-03-29 06:39:55,1.9,
2017-03-29 06:44:55,2,
2017-03-29 06:49:55,1.9,
2017-03-29 06:54:55,2.1,
2017-03-29 06:59:55,2.4,
2017-03-29 07:04:55,2.8,
2017-03-29 07:09:55,3,
2017-03-29 07:14:55,3,
2017-03-29 07:19:54,3.5,
2017-03-29 07:24:54,3.6,
2017-03-29 07:29:54,4,
2017-03-29 07:34:54,4.3,
2017-03-29 07:39:54,4.5,
2017-03-29 07:44:58,5,
2017-03-29 07:54:54,5.8,
2017-03-29 08:04:54,6.5,
2017-03-29 08:14:54,7.8,
2017-03-29 08:24:56,8.6,
2017-03-29 08:34:54,9.6,
2017-03-29 08:44:54,9.9,
2017-03-29 08:54:54,10.2,
2017-03-29 09:04:54,10.3,
2017-03-29 09:14:54,10.5,
2017-03-29 09:24:54,11.1,
2017-03-29 09:34:54,11.6,
2017-03-29 09:44:55,11.7,
2017-03-29 09:54:55,11.3,
2017-03-29 10:04:55,11.4,
2017-03-29 10:14:55,11.6,
2017-03-29 10:24:54,12.1,
2017-03-29 10:34:54,12.1,
2017-03-29 10:44:54,12.1,
2017-03-29 10:54:54,12.8,
2017-03-29 11:04:54,12.9,
2017-03-29 11:14:54,12.6,
2017-03-29 11:24:54,14.9,
2017-03-29 11:34:54,13.4,
2017-03-29 11:44:54,13.2,
2017-03-29 11:54:54,13.3,
2017-03-29 12:04:54,13.6,
2017-03-29 12:14:54,14.3,
2017-03-29 12:24:54,15,
2017-03-29 12:29:54,16.7,
2017-03-29 12:34:54,17.2,
2017-03-29 12:39:54,15.7,
2017-03-29 12:44:54,14.8,
2017-03-29 12:54:54,14.9,
2017-03-29 12:59:54,15.4,
2017-03-29 13:04:54,15.1,
2017-03-29 13:14:54,15.4,
2017-03-29 13:24:54,15.1,
2017-03-29 13:34:54,14.6,
2017-03-29 13:39:55,15.7,
2017-03-29 13:44:54,16,
2017-03-29 13:49:55,16.4,
2017-03-29 13:54:55,14.7,
2017-03-29 13:59:55,15.8,
2017-03-29 14:04:54,16.4,
2017-03-29 14:09:54,16.4,
2017-03-29 14:14:54,16.7,
2017-03-29 14:19:54,16.9,
2017-03-29 14:24:54,16.6,
2017-03-29 14:29:54,16.2,
2017-03-29 14:34:54,15.7,
2017-03-29 14:39:54,15.5,
2017-03-29 14:44:54,16.6,
2017-03-29 14:49:54,16.6,
2017-03-29 14:54:54,16.4,
2017-03-29 14:59:54,16.3,
2017-03-29 15:04:54,15.2,
2017-03-29 15:09:54,15.4,
2017-03-29 15:14:54,15.8,
2017-03-29 15:19:54,16.2,
2017-03-29 15:24:54,15.4,
2017-03-29 15:34:54,15.3,
2017-03-29 15:44:54,15,
2017-03-29 15:49:54,15.4,
2017-03-29 15:54:54,15.9,
2017-03-29 15:59:54,15.6,
2017-03-29 16:04:54,16.3,
2017-03-29 16:09:54,15.9,
2017-03-29 16:14:54,15.9,
2017-03-29 16:19:54,15.4,
2017-03-29 16:24:54,15.9,
2017-03-29 16:34:54,15.6,
2017-03-29 16:44:54,15.1,
2017-03-29 16:49:54,15.6,
2017-03-29 16:54:54,15.3,
2017-03-29 17:04:54,15.8,
2017-03-29 17:09:54,15.7,
2017-03-29 17:14:54,15.3,
2017-03-29 17:24:54,15.9,
2017-03-29 17:29:54,15.6,
2017-03-29 17:34:54,15.6,
2017-03-29 17:44:54,14.7,
2017-03-29 17:54:54,14.7,
2017-03-29 18:04:54,14.7,
2017-03-29 18:14:54,14.2,
2017-03-29 18:24:54,14.4,
2017-03-29 18:34:54,14.4,
2017-03-29 18:44:54,14.4,
2017-03-29 18:54:54,14.2,
2017-03-29 19:04:54,13.9,
2017-03-29 19:14:54,14,
2017-03-29 19:24:54,13.6,
2017-03-29 19:34:54,13.9,
